fields.item_name,fields.brand_name,healthy
"BBQ Sauce, Medium Sandwich",D'Angelo Grilled Sandwiches,1
"Meatball and Cheese Toasted, Medium",D'Angelo Grilled Sandwiches,0
"Blue Cheese Dressing, Large Sandwich",D'Angelo Grilled Sandwiches,1
"Steak & Cheese, Medium",D'Angelo Grilled Sandwiches,0
"Lobster Bisque Soup, Bowl",D'Angelo Grilled Sandwiches,0
"Tortilla Wrap, Small Sandwich",D'Angelo Grilled Sandwiches,1
"Black Olives, Medium Sandwich",D'Angelo Grilled Sandwiches,1
"Marinara Sauce, Medium Sandwich",D'Angelo Grilled Sandwiches,1
"Honey Mustard, Large Sandwich",D'Angelo Grilled Sandwiches,0
"Chicken Salad, Large Sandwich",D'Angelo Grilled Sandwiches,0
"BBQ Chicken Cheddar, Medium",D'Angelo Grilled Sandwiches,0
"Kids Side, Celery with Ranch",Chili's,1
"Party Platter, Mix & Match - Carnitas (Small)",Chili's,0
Dreamy Frose,Chili's,0
Heineken,Chili's,1
"Fresh Mex Bowl, Prime Rib",Chili's,0
"Party Platter, Crispy Buffalo Bleu Crispers (15 ct)",Chili's,0
Grilled Chicken Salad,Chili's,0
Smoked Brisket,Chili's,0
"Party Platter, Carnitas Fajitas (Large)",Chili's,0
"Sam Adams Octoberfest, 22 fl oz",Chili's,1
"Party Platter, Add Guacamole (Large)",Chili's,0
"Honey Lime Vinaigrette, 2 fl oz",Chili's,1
"Avocado Ranch Dressing, 2 fl oz",Chili's,1
Add Applewood Smoked Bacon,Chili's,1
"Bone-In Wings, Honey Chipotle",Chili's,0
"Santa Fe Dressing, 2 fl oz",Chili's,0
"Honey-Chipotle BBQ Baby Back Ribs, Full Rack",Chili's,0
"Boneless Wings, Honey Chipotle",Chili's,0
Premium Long Island Iced Tea,Chili's,1
Half Pound Beef 'N Cheddar Sandwich,Arby's,0
"Orange Cream Shake, 32 oz, Large",Arby's,0
Buttermilk Crispy Chicken Sandwich,Arby's,0
"Jamocha Handcrafted Shake, Large",Arby's,0
"Jamocha Handcrafted Shake, Medium",Arby's,0
"Coca-Cola Zero Sugar, 22 oz",Arby's,1
"Minute Maid Light Lemonade, 22 oz",Arby's,1
Double Roast Beef Sandwich,Arby's,0
"Fire, Roasted Philly Sandwich",Arby's,0
Honey Mustard Dipping Sauce,Arby's,1
Buttermilk Ranch Dressing,Arby's,0
Kids Chicken Tenders,Arby's,1
Kids Caprisun Fruit Juice,Arby's,1
"Ultimate Chocolate Shake, Snack",Arby's,0
Chicken Biscuit,Arby's,0
Orange Juice,Arby's,1
Arby-Q,Arby's,0
Super Roast Beef Sandwich,Arby's,0
"Bacon, Egg & Cheese Croissant",Arby's,0
"Ham, Egg & Cheese Wrap",Arby's,0
"Jalapeno Bites, 5",Arby's,1
"Sausage, Egg & Cheese Biscuit",Arby's,0
Sausage & Cheese Croissant,Arby's,0
"Sausage Gravy Biscuit, Double",Arby's,0
Buffalo Chicken Slider,Arby's,0
Caprisun Fruit Juice,Arby's,1
Salted Caramel & Chocolate Cookie,Arby's,0
"To Go & Catering, Five Cheese Ziti al Forno",Olive Garden,0
"To Go & Catering, Fettuccine Alfredo",Olive Garden,0
"To Go & Catering, Famous House Salad To Go",Olive Garden,0
"To Go & Catering, Spaghetti with Meat Sauce",Olive Garden,0
"Catering, Spinach-Artichoke Dip with Flatbread Crisps",Olive Garden,0
Spinach-Artichoke Dip With Flatbread Crisps,Olive Garden,0
"Catering, Shrimp Scampi",Olive Garden,0
"Dipping Sauces For Breadsticks, Alfredo",Olive Garden,0
"Dipping Sauces For Breadsticks, Marinara",Olive Garden,1
Kids Steamed Broccoli,Olive Garden,1
Cappuccino,Olive Garden,1
"Light Draft Beers, 16 oz",Olive Garden,1
Black Tie Mousse Cake,Olive Garden,0
"Beer Bottle, Light",Olive Garden,1
Lasagna Classico,Olive Garden,0
Kids Apple Juice,Olive Garden,0
"Create Your Own Pasta, Meatballs",Olive Garden,0
Zuppa Toscana Soup,Olive Garden,0
Chicken Alfredo,Olive Garden,0
Sprite,Olive Garden,0
Lasagna Fritta,Olive Garden,0
"Limonata, Strawberry-Passion Fruit",Olive Garden,0
"Gluten Sensitive Menu, Kids Grilled Chicken with Rotini Pasta & Marinara",Olive Garden,0
"Catering, Fettuccine Alfredo",Olive Garden,0
"Iced Tea, Mango-Strawberry",Olive Garden,1
"Green Apple Moscato Sangria, Glass",Olive Garden,0
"Iced Tea, Blackberry-Pineapple",Olive Garden,1
Kids Pineapple Juice,Olive Garden,0
"Half-Gallon Soups (Serves 6), Minestrone",Olive Garden,0
"Half-Gallon Soups (Serves 6), Chicken & Gnocchi",Olive Garden,0
"Fried Mozzarella, Add Marinara",Olive Garden,1
"White and Rose Wines, Bottle",Olive Garden,0
"Catering, Grilled Chicken",Olive Garden,0
"Red Wines, Bottle",Olive Garden,0
"Catering, Chicken Fingers",Olive Garden,0
Kids French Fries,Olive Garden,1
"Red Wines, Grande Pour",Olive Garden,1
"One-Gallon Soups (Serves 12), Stellini Soup Catering (Regional)",Olive Garden,0
"Toasted Ravioli, Add Marinara",Olive Garden,1
"Catering, Coke",Olive Garden,0
"Stuffed Ziti Fritta, Add Alfredo",Olive Garden,0
"Catering, Fried Ravioli",Olive Garden,0
Pumpkin Cheesecake,Olive Garden,0
"Lunch-Sized Favorites, Five Cheese Ziti al Forno",Olive Garden,0
Strawberry Bellini,Olive Garden,1
"Gluten Sensitive Menu, Herb-Grilled Salmon Coho (Regional)",Olive Garden,0
"Kids Milk, 1%",Olive Garden,1
"Iced Coffee, Traditional",Olive Garden,1
"Iced Coffee, Caramel",Olive Garden,0
"Gluten Sensitive Menu, 6 oz. Tuscan Sirloin",Olive Garden,0
Sunflower Multigrain Bagel with Cream Cheese,Chick-fil-A,1
Hash Brown Scramble Burrito with Nuggets,Chick-fil-A,0
Chick-fil-A Deluxe Sandwich with American,Chick-fil-A,0
"Chick-fil-A Nuggets, 8 Count",Chick-fil-A,0
"Chick-N-Strips, 3 Count",Chick-fil-A,0
Buttered Biscuit,Chick-fil-A,1
Hash Browns,Chick-fil-A,1
"Chocolate Milkshake, Large",Chick-fil-A,0
"Vanilla Milkshake, Small",Chick-fil-A,0
"Freshly-Brewed Iced Tea Unsweetened, Medium",Chick-fil-A,1
"Chick-fil-A Lemonade, Large",Chick-fil-A,0
Coffee,Chick-fil-A,1
"Coffee, Large",Chick-fil-A,1
Garden Herb Ranch Sauce,Chick-fil-A,1
Chick-fil-A Sauce,Chick-fil-A,1
Polynesian Sauce,Chick-fil-A,1
"Iced Coffee, Large",Chick-fil-A,0
"Iced Vanilla Coffee, Small",Chick-fil-A,1
Hash Brown Scramble Bowl with Sausage (No Hash Browns),Chick-fil-A,0
Cobb Salad with Grilled Nuggets,Chick-fil-A,0
"Chick-N-Strips, 1 Count",Chick-fil-A,1
"Chilled Chick-N-Strips Tray (Per Chick-N-Strip), Small",Chick-fil-A,1
Grilled Market Salad with Grilled Filet (Warm),Chick-fil-A,1
1% Chocolate Milk,Chick-fil-A,1
"Chick-fil-A Nuggets, 8 Count (Catering)",Chick-fil-A,0
"Crispy Bell Peppers, Salad Topping",Chick-fil-A,1
"Garden Herb Ranch Sauce, 8 oz (Catering)",Chick-fil-A,0
"Fruit Tray (Per Tray), Small",Chick-fil-A,0
"Chilled Chick-N-Strips Tray (Per Chick-N-Strip), Medium",Chick-fil-A,1
"Tomato, Sandwich Topping",Chick-fil-A,1
Cobb Salad with Spicy Grilled Filet,Chick-fil-A,0
"Chick-fil-A Diet Lemonade, Gallon",Chick-fil-A,0
"Grilled Cool Wrap Tray (Per Half Wrap), Large",Chick-fil-A,1
Chilled Grilled Chicken Sub Sandwich (Catering),Chick-fil-A,0
"Chilled Chick-fil-A Nuggets Tray (Per Nugget), Large",Chick-fil-A,1
"Pickles, Sandwich Topping",Chick-fil-A,1
Spicy Chicken Sandwich (Catering),Chick-fil-A,0
Spicy Deluxe Sandwich without Cheese,Chick-fil-A,0
"Chick-fil-A Nuggets, 30 Count",Chick-fil-A,0
"Garden Salad Tray (Per Tray), Small",Chick-fil-A,0
Kale Crunch (Side),Chick-fil-A,1
Chick-fil-A Chicken Sandwich (Catering),Chick-fil-A,0
"Polynesian Sauce, 8 oz (Catering)",Chick-fil-A,0
"Grilled Nuggets, 12 Count",Chick-fil-A,0
Hand-Breaded Calamari,Red Lobster,0
MONDAY: Endless Shrimp - Grilled Shrimp Skewer (Refill),Red Lobster,1
Ultimate Feast,Red Lobster,0
French Dressing,Red Lobster,1
CYO &ndash; Atlantic Salmon,Red Lobster,1
Warm Apple Crostada,Red Lobster,0
Coleslaw,Red Lobster,1
Maine Lobster Tail Add-On (Classic),Red Lobster,0
Atlantic Salmon - Simply Grilled,Red Lobster,0
Ketchup,Red Lobster,1
"Scratch Batter Bowls, Bowl Dipped Dark Chocolate",MaggieMoo's Ice Cream & Treatery,1
"Cotton Candy Carnival Cake, 6 inch Cake",MaggieMoo's Ice Cream & Treatery,0
"Sweet Orange Sorbet, Best Value",MaggieMoo's Ice Cream & Treatery,0
Sno Caps,MaggieMoo's Ice Cream & Treatery,1
"Vanilla Cinnamon, Child",MaggieMoo's Ice Cream & Treatery,1
"Scratch Batter Bowls, Child's Bowl Dipped & Rolled White Sprinkles",MaggieMoo's Ice Cream & Treatery,0
"Chocolate Shake, Regular",MaggieMoo's Ice Cream & Treatery,0
"Double Dark Chocolate, Quart",MaggieMoo's Ice Cream & Treatery,1
"Chocolate Malt, Regular",MaggieMoo's Ice Cream & Treatery,0
"Pistachio, Regular",MaggieMoo's Ice Cream & Treatery,0
"Fudge, Quart",MaggieMoo's Ice Cream & Treatery,1
Twix,MaggieMoo's Ice Cream & Treatery,1
"Mango Sorbet, Regular",MaggieMoo's Ice Cream & Treatery,0
"Golden Malted, Cone Dipped Dark Chocolate",MaggieMoo's Ice Cream & Treatery,1
"Peppermint, Pint",MaggieMoo's Ice Cream & Treatery,0
"Peanut Butter, Quart",MaggieMoo's Ice Cream & Treatery,0
"Chocolate Fudge Yogurt, Best Value",MaggieMoo's Ice Cream & Treatery,0
"Birthday Bonanza, Small",MaggieMoo's Ice Cream & Treatery,0
"Strawberry Skydive, Regular",MaggieMoo's Ice Cream & Treatery,0
"White Chocolate, Pint",MaggieMoo's Ice Cream & Treatery,1
"Blueberry, Small",MaggieMoo's Ice Cream & Treatery,0
"Dark Chocolate, Pint",MaggieMoo's Ice Cream & Treatery,1
Teddy Grahams,MaggieMoo's Ice Cream & Treatery,1
"Chocolate Peanut Butter, Child",MaggieMoo's Ice Cream & Treatery,1
"Cool Mint, Pint",MaggieMoo's Ice Cream & Treatery,0
"Chocolate Heaven Cake, 8 inch Cake",MaggieMoo's Ice Cream & Treatery,0
"Banana Pudding, Small",MaggieMoo's Ice Cream & Treatery,0
Fruity Pebbles,MaggieMoo's Ice Cream & Treatery,1
"Peach, Small",MaggieMoo's Ice Cream & Treatery,0
"Golden Malted Bowls, Bowl Dipped White Chocolate",MaggieMoo's Ice Cream & Treatery,1
"Chocolate Rum, Pint",MaggieMoo's Ice Cream & Treatery,1
"Fudge, Pint",MaggieMoo's Ice Cream & Treatery,1
"Chocolate Rocky Road Brownie Cake, 1/4 Sheet Cake",MaggieMoo's Ice Cream & Treatery,0
"Golden Malted, Child's Cone Dipped & Rolled White Sprinkles",MaggieMoo's Ice Cream & Treatery,0
"Cookies & Cake, Child",MaggieMoo's Ice Cream & Treatery,0
Basketball Cupcake,MaggieMoo's Ice Cream & Treatery,0
"Cappuccino, Small",MaggieMoo's Ice Cream & Treatery,0
"Strawberry Bubble Gum, Small",MaggieMoo's Ice Cream & Treatery,0
"Scratch Batter Cones, Cone Dipped & Rolled Dark Nuts",MaggieMoo's Ice Cream & Treatery,1
"Egg Nog, Pint",MaggieMoo's Ice Cream & Treatery,1
"Cookie Jar Chaos Cake, 8 inch Cake",MaggieMoo's Ice Cream & Treatery,0
"Peanut Butter Galaxy, Regular",MaggieMoo's Ice Cream & Treatery,0
"Vanilla Cinnamon, Pint",MaggieMoo's Ice Cream & Treatery,1
"Peanut Butter Banana, Regular",MaggieMoo's Ice Cream & Treatery,0
"Rum, Regular",MaggieMoo's Ice Cream & Treatery,0
"Key Lime, Quart",MaggieMoo's Ice Cream & Treatery,1
"Cotton Candy Ski Jump, Small",MaggieMoo's Ice Cream & Treatery,0
"Peanut Butter Chocolate Overload Cake, 1/4 Sheet Cake",MaggieMoo's Ice Cream & Treatery,0
"Cinamoo Bun, Child",MaggieMoo's Ice Cream & Treatery,1
"Banana Pudding, Best Value",MaggieMoo's Ice Cream & Treatery,0
OREO Cookie Pieces for Medium & Large Blizzard,Dairy Queen,1
Tomato,Dairy Queen,1
Brownie and OREO Cupfection,Dairy Queen,0
"Cake Shake, Chocolate, Medium",Dairy Queen,0
Reese's Peanut Butter Cup Pieces for Mini & Small Blizzard,Dairy Queen,1
Pickles,Dairy Queen,1
Lil' Donuts,Dairy Queen,1
"Brownie Dough Blizzard, Small",Dairy Queen,0
"DQ Sandwich, 6 Pack",Dairy Queen,0
Strawberry Topping for Mini & Small Blizzard,Dairy Queen,1
"Misty Freeze, Medium",Dairy Queen,0
"Dilly Bar, 6 Pack (Store Made)",Dairy Queen,0
Wonder Woman Cookie Collision Blizzard- Medium,Dairy Queen,0
GrillBurger Patty,Dairy Queen,0
Applewood Smoked Bacon,Dairy Queen,1
"Lemonade Twisty Misty Slush, Small",Dairy Queen,0
Cheesecake Pieces for Mini & Small Blizzard,Dairy Queen,1
"Frosted Animal Cookie Blizzard, Medium",Dairy Queen,0
Pancake Platter with Sausage,Dairy Queen,0
"Make It A Malt Adds, Medium",Dairy Queen,1
Kids' Milk,Dairy Queen,1
Lay's BBQ Potato Chips,Dairy Queen,1
"Make It A Malt Adds, Large",Dairy Queen,1
Hardee's Classic Double Cheeseburger,Hardee's,0
Hot Chocolate,Hardee's,1
Veg It Egg & Cheese Biscuit,Hardee's,0
Diet Coke,Hardee's,1
Veg It Side Salad,Hardee's,1
Sprite,Hardee's,0
Trim It Big Hot Ham Sandwich,Hardee's,0
Southern-Style Tender Sandwich,Hardee's,0
Sweet Tea,Hardee's,0
Fuze Raspberry Iced Tea,Hardee's,0
Sausage & Egg Biscuit,Hardee's,0
Loaded Omelet Biscuit,Hardee's,0
"Hash Rounds, Large",Hardee's,0
Low Carb It 1/3 Lb. Low Carb Thickburger,Hardee's,0
Charbroiled BBQ Chicken Sandwich,Hardee's,0
"Natural-Cut French Fries, Kids",Hardee's,1
"Natural-Cut French Fries, Small",Hardee's,1
"Crispy Curls, Large",Hardee's,0
Side Salad,Hardee's,1
Chicken Super Nachos,Hardee's,0
BoldBQ Sauce,Popeye's,1
"Cajun Fries, Large",Popeye's,0
"Cajun Rice, Large",Popeye's,0
Chicken Biscuit,Popeye's,0
"Cole Slaw, Regular",Popeye's,1
Egg & Sausage Biscuit,Popeye's,0
"Green Beans, Large",Popeye's,0
Sweet Potato Pie,Popeye's,1
"Macaroni & Cheese, Regular",Popeye's,0
Mississippi Mud Cake,Popeye's,0
"Handcrafted Nuggets, 6 Piece",Popeye's,0
"Onion Rings, Large",Popeye's,0
Popcorn Shrimp,Popeye's,0
Chicken Thigh,Popeye's,0
Cajun Fish Filet,Popeye's,0
Bayou Buffalo Sauce,Popeye's,1
"Powerade Mountain Blast, 40 oz",Carl's Jr,0
Side of Ground Beef,Carl's Jr,0
"Coca-Cola Classic, Kids",Carl's Jr,0
Side of Chicken,Carl's Jr,1
"Fuze Raspberry Iced Tea, 40 oz",Carl's Jr,0
Chicken Soft Taco,Carl's Jr,1
The Green Burrito with Chicken,Carl's Jr,0
"Powerade Mountain Blast, 20 oz",Carl's Jr,0
Shamrock 1% Milk,Carl's Jr,1
"Dr Pepper, Kids",Carl's Jr,0
"Diet Dr Pepper, 40 oz",Carl's Jr,1
"Minute Maid Light Lemonade, Kids",Carl's Jr,1
"Decaffeinated Coffee, 16 oz",Carl's Jr,1
"Fanta Strawberry, 30 oz",Carl's Jr,0
"Sprite, 30 oz",Carl's Jr,0
"Hi-C Poppin' Pink Lemonade, Kids",Carl's Jr,0
"Fuze Raspberry Iced Tea, 20 oz",Carl's Jr,0
Spicy Buffalo Dipping Sauce,Carl's Jr,1
Super Star Burger with Cheese,Carl's Jr,0
Kids Cheeseburger,Carl's Jr,0
All-Natural Charbroiled BBQ Chicken Sandwich,Carl's Jr,0
"Kids Hand-Breaded Chicken Tenders, 2 Pieces",Carl's Jr,1
"Chicken Stars, 6 Pieces",Carl's Jr,1
"Natural-Cut Fries, Large",Carl's Jr,0
Low Fat Balsamic Vinaigrette Dressing,Carl's Jr,1
Loaded Breakfast Burrito,Carl's Jr,0
Chocolate Chip Cookie,Carl's Jr,0
Strawberry Shake,Carl's Jr,0
Super Nachos with Steak,Carl's Jr,0
Quesadilla with Cheese,Carl's Jr,0
Sweet & Bold BBQ Dipping Sauce,Carl's Jr,1
Made From Scratch Biscuit,Carl's Jr,1
The 1/2 lb. Jalapeno Thickburger,Carl's Jr,0
"Bacon, Egg & Cheese Biscuit",Carl's Jr,0
Bacon Swiss Crispy Chicken Sandwich,Carl's Jr,0
"Hi-C Pink Lemonade, Regular",Church's Chicken,0
"Sprite, Large",Church's Chicken,0
"Unsweetened Tea, Large",Church's Chicken,1
Boneless Wing with Sauce,Church's Chicken,1
Chicken Fried Steak with Gravy,Church's Chicken,0
Original Breast,Church's Chicken,1
