,_index,_type,_id,_score,fields.item_name,fields.brand_name,fields.nf_calories,fields.nf_calories_from_fat,fields.nf_total_fat,fields.nf_saturated_fat,fields.nf_trans_fatty_acid,fields.nf_cholesterol,fields.nf_sodium,fields.nf_sugars,fields.nf_protein,healthy,caption_clean,filtered_caption
1989,f762ef22-e660-434f-9071-a10ea6691c27,item,c64062184178c1614879c9a5,1,"Hot Chocolate with Soy Milk and Whip, Tall",Starbucks,320,110.0,12.0,5.0,0.0,25.0,100.0,34.0,9.0,0,"['hot', 'chocolate', 'with', 'soy', 'milk', 'and', 'whip', 'tall']","['hot', 'chocol', 'soy', 'milk', 'whip', 'tall']"
1990,f762ef22-e660-434f-9071-a10ea6691c27,item,c640621841a343ed22b0555c,1,"Caramel Brulee Creme with Whole Milk and Whip, Venti",Starbucks,600,190.0,22.0,13.0,0.5,70.0,340.0,70.0,16.0,0,"['caramel', 'brulee', 'creme', 'with', 'whole', 'milk', 'and', 'whip', 'venti']","['caramel', 'brule', 'creme', 'whole', 'milk', 'whip', 'venti']"
1991,f762ef22-e660-434f-9071-a10ea6691c27,item,c640621841f140999fa0e9fe,1,"Caffe Mocha with Coconut Milk and Whip, Grande",Starbucks,330,150.0,16.0,12.0,0.0,25.0,135.0,32.0,5.0,0,"['caffe', 'mocha', 'with', 'coconut', 'milk', 'and', 'whip', 'grande']","['caff', 'mocha', 'coconut', 'milk', 'whip', 'grand']"
1992,f762ef22-e660-434f-9071-a10ea6691c27,item,c64062184244c095f61dc637,1,"White Chocolate Mocha Creme Frappuccino with Almond Milk and No Whip, Tall",Starbucks,150,25.0,3.0,1.0,0.0,0.0,180.0,31.0,1.0,0,"['white', 'chocolate', 'mocha', 'creme', 'frappuccino', 'with', 'almond', 'milk', 'and', 'no', 'whip', 'tall']","['white', 'chocol', 'mocha', 'creme', 'frappuccino', 'almond', 'milk', 'whip', 'tall']"
1993,f762ef22-e660-434f-9071-a10ea6691c27,item,c6406218429c7141f6de92eb,1,"Caffe Latte with Coconut Milk, Venti",Starbucks,170,100.0,11.0,10.0,0.0,0.0,190.0,15.0,2.0,0,"['caffe', 'latte', 'with', 'coconut', 'milk', 'venti']","['caff', 'latt', 'coconut', 'milk', 'venti']"
1994,f762ef22-e660-434f-9071-a10ea6691c27,item,c640621842cbf8454dc9ba41,1,"Hot Chocolate with Almond Milk and No Whip, Short",Starbucks,130,35.0,4.0,1.0,0.0,0.0,75.0,17.0,2.0,1,"['hot', 'chocolate', 'with', 'almond', 'milk', 'and', 'no', 'whip', 'short']","['hot', 'chocol', 'almond', 'milk', 'whip', 'short']"
1995,f762ef22-e660-434f-9071-a10ea6691c27,item,c640621843417f8d03ef6880,1,"Pumpkin Spice Latte with Whole Milk and No Whip, Tall",Starbucks,270,80.0,8.0,5.0,0.0,25.0,170.0,37.0,10.0,0,"['pumpkin', 'spice', 'latte', 'with', 'whole', 'milk', 'and', 'no', 'whip', 'tall']","['pumpkin', 'spice', 'latt', 'whole', 'milk', 'whip', 'tall']"
1996,f762ef22-e660-434f-9071-a10ea6691c27,item,c640621843522219fb6e8207,1,"Iced Salted Caramel Mocha with Almond Milk and No Whip, Venti",Starbucks,390,70.0,7.0,2.5,0.0,0.0,320.0,62.0,6.0,0,"['iced', 'salted', 'caramel', 'mocha', 'with', 'almond', 'milk', 'and', 'no', 'whip', 'venti']","['ice', 'salt', 'caramel', 'mocha', 'almond', 'milk', 'whip', 'venti']"
1997,f762ef22-e660-434f-9071-a10ea6691c27,item,c640621843730beda9cb12b6,1,"Caramel Brulee Frappuccino with 2% Milk and Whip, Tall",Starbucks,310,90.0,10.0,6.0,0.0,35.0,200.0,49.0,4.0,0,"['caramel', 'brulee', 'frappuccino', 'with', '2', 'milk', 'and', 'whip', 'tall']","['caramel', 'brule', 'frappuccino', '2', 'milk', 'whip', 'tall']"
1998,f762ef22-e660-434f-9071-a10ea6691c27,item,c640621844117f11047f08bc,1,"Matcha Green Tea Frappuccino Blended Creme with Soy Milk and Whip, Grande",Starbucks,420,120.0,13.0,7.0,0.0,40.0,230.0,66.0,5.0,0,"['matcha', 'green', 'tea', 'frappuccino', 'blended', 'creme', 'with', 'soy', 'milk', 'and', 'whip', 'grande']","['matcha', 'green', 'tea', 'frappuccino', 'blend', 'creme', 'soy', 'milk', 'whip', 'grand']"
1999,f762ef22-e660-434f-9071-a10ea6691c27,item,c6406218441900d91b64cca4,1,"Iced Chai Tea Latte with Whole Milk, Tall",Starbucks,190,45.0,5.0,3.0,0.0,15.0,75.0,31.0,5.0,0,"['iced', 'chai', 'tea', 'latte', 'with', 'whole', 'milk', 'tall']","['ice', 'chai', 'tea', 'latt', 'whole', 'milk', 'tall']"
2000,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950511967b50c3d9881b,1,"Chai Tea Latte, Hot - Large with Skim Milk",Scooter's Coffee And Yogurt,350,,0.0,,,10.0,210.0,68.0,17.0,0,"['chai', 'tea', 'latte', 'hot', 'large', 'with', 'skim', 'milk']","['chai', 'tea', 'latt', 'hot', 'larg', 'skim', 'milk']"
2001,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505119717d40576aba4,1,Strawberry Matcha Green Tea Smoothie - Small with Skim Milk,Scooter's Coffee And Yogurt,330,,4.0,,,0.0,160.0,58.0,5.0,0,"['strawberry', 'matcha', 'green', 'tea', 'smoothie', 'small', 'with', 'skim', 'milk']","['strawberri', 'matcha', 'green', 'tea', 'smoothi', 'small', 'skim', 'milk']"
2002,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950513e82738e9027c6f,1,"Frosted Gingerbread Latte, Hot - Small with 2% Milk",Scooter's Coffee And Yogurt,260,,8.0,,,35.0,160.0,36.0,9.0,0,"['frosted', 'gingerbread', 'latte', 'hot', 'small', 'with', '2', 'milk']","['frost', 'gingerbread', 'latt', 'hot', 'small', '2', 'milk']"
2003,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051416b35c5b77c699,1,"Mocha Latte, Iced - Large with Soy Milk",Scooter's Coffee And Yogurt,290,,7.0,,,0.0,160.0,37.0,12.0,0,"['mocha', 'latte', 'iced', 'large', 'with', 'soy', 'milk']","['mocha', 'latt', 'ice', 'larg', 'soy', 'milk']"
2004,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950514aa5844e942ca8f,1,"Chai Tea Latte, Iced - Medium with Almond Milk",Scooter's Coffee And Yogurt,160,,4.0,,,0.0,65.0,31.0,1.0,0,"['chai', 'tea', 'latte', 'iced', 'medium', 'with', 'almond', 'milk']","['chai', 'tea', 'latt', 'ice', 'medium', 'almond', 'milk']"
2005,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950514ad5b089bdf2ba2,1,"Candy Bar with Mocha, Almond, Coconut, Iced - Medium with Skim Milk",Scooter's Coffee And Yogurt,220,,3.5,,,20.0,110.0,35.0,8.0,0,"['candy', 'bar', 'with', 'mocha', 'almond', 'coconut', 'iced', 'medium', 'with', 'skim', 'milk']","['candi', 'bar', 'mocha', 'almond', 'coconut', 'ice', 'medium', 'skim', 'milk']"
2006,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051640b0a8ca44b43b,1,Hot Chocolate with No Toppings - Small with 2% Milk,Scooter's Coffee And Yogurt,270,,7.0,,,25.0,150.0,38.0,11.0,0,"['hot', 'chocolate', 'with', 'no', 'toppings', 'small', 'with', '2', 'milk']","['hot', 'chocol', 'top', 'small', '2', 'milk']"
2007,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051696b66421de2ab0,1,Pina Colada Matcha Green Tea Smoothie - Small with 2% Milk,Scooter's Coffee And Yogurt,390,,9.0,,,5.0,160.0,62.0,6.0,0,"['pina', 'colada', 'matcha', 'green', 'tea', 'smoothie', 'small', 'with', '2', 'milk']","['pina', 'colada', 'matcha', 'green', 'tea', 'smoothi', 'small', '2', 'milk']"
2008,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505171bfb240cec8ed4,1,Cranberry Orange Scone,Scooter's Coffee And Yogurt,380,,14.0,,,55.0,560.0,17.0,6.0,1,"['cranberry', 'orange', 'scone']","['cranberri', 'orang', 'scone']"
2009,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505177bc794757457cd,1,"Brewed Tea, Hot - Large",Scooter's Coffee And Yogurt,5,,0.0,,,0.0,20.0,0.0,0.0,1,"['brewed', 'tea', 'hot', 'large']","['brew', 'tea', 'hot', 'larg']"
2010,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950517e1d64c2629565c,1,"Toffee Nut Caramelicious, Iced - Medium with Soy Milk",Scooter's Coffee And Yogurt,210,,4.5,,,0.0,125.0,30.0,8.0,1,"['toffee', 'nut', 'caramelicious', 'iced', 'medium', 'with', 'soy', 'milk']","['toffe', 'nut', 'caramelici', 'ice', 'medium', 'soy', 'milk']"
2011,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051a63f0f85be9f98d,1,Blueberry Syrup,Scooter's Coffee And Yogurt,25,,0.0,,,0.0,0.0,6.0,0.0,1,"['blueberry', 'syrup']","['blueberri', 'syrup']"
2012,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051b1c8f7c5b34f3fd,1,"Pumpkin Caramelicious, Iced - Small with Soy Milk",Scooter's Coffee And Yogurt,230,,6.0,,,15.0,110.0,32.0,7.0,0,"['pumpkin', 'caramelicious', 'iced', 'small', 'with', 'soy', 'milk']","['pumpkin', 'caramelici', 'ice', 'small', 'soy', 'milk']"
2013,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051b2b8814356ebbd8,1,"Candy Bar with Mocha, Almond, Coconut, Iced - Small with Coconut Milk",Scooter's Coffee And Yogurt,170,,7.0,,,15.0,115.0,22.0,1.0,1,"['candy', 'bar', 'with', 'mocha', 'almond', 'coconut', 'iced', 'small', 'with', 'coconut', 'milk']","['candi', 'bar', 'mocha', 'almond', 'coconut', 'ice', 'small', 'coconut', 'milk']"
2014,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051b80d76c1a80c370,1,"Pumpkin Caramelicious, Iced - Large with Whole Milk",Scooter's Coffee And Yogurt,430,,14.0,,,60.0,220.0,58.0,12.0,0,"['pumpkin', 'caramelicious', 'iced', 'large', 'with', 'whole', 'milk']","['pumpkin', 'caramelici', 'ice', 'larg', 'whole', 'milk']"
2015,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051d50dc2cffb7443f,1,"Sugar Cookie Latte, Iced - Small with Almond Milk",Scooter's Coffee And Yogurt,150,,6.0,,,15.0,65.0,23.0,1.0,1,"['sugar', 'cookie', 'latte', 'iced', 'small', 'with', 'almond', 'milk']","['sugar', 'cooki', 'latt', 'ice', 'small', 'almond', 'milk']"
2016,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051dea4da85165a225,1,Wild Berry Matcha Green Tea Smoothie - Medium with Whole Milk,Scooter's Coffee And Yogurt,490,,10.0,,,15.0,190.0,81.0,6.0,0,"['wild', 'berry', 'matcha', 'green', 'tea', 'smoothie', 'medium', 'with', 'whole', 'milk']","['wild', 'berri', 'matcha', 'green', 'tea', 'smoothi', 'medium', 'whole', 'milk']"
2017,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051df23540b67cbb36,1,"Flavored Matcha Green Tea Latte with Vanilla, Iced - Large with Soy Milk",Scooter's Coffee And Yogurt,310,,7.0,,,0.0,160.0,45.0,13.0,0,"['flavored', 'matcha', 'green', 'tea', 'latte', 'with', 'vanilla', 'iced', 'large', 'with', 'soy', 'milk']","['flavor', 'matcha', 'green', 'tea', 'latt', 'vanilla', 'ice', 'larg', 'soy', 'milk']"
2018,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051e5998fc04467950,1,"Black & White Latte, Hot - Small with Coconut Milk",Scooter's Coffee And Yogurt,190,,6.0,,,0.0,190.0,29.0,2.0,1,"['black', 'white', 'latte', 'hot', 'small', 'with', 'coconut', 'milk']","['black', 'white', 'latt', 'hot', 'small', 'coconut', 'milk']"
2019,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051ec8ea14003ab278,1,"Flavored Latte with Sugar Free Vanilla, Hot - Small with Whole Milk",Scooter's Coffee And Yogurt,170,,9.0,,,35.0,135.0,12.0,9.0,1,"['flavored', 'latte', 'with', 'sugar', 'free', 'vanilla', 'hot', 'small', 'with', 'whole', 'milk']","['flavor', 'latt', 'sugar', 'free', 'vanilla', 'hot', 'small', 'whole', 'milk']"
2020,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051f25edd4d9d1563f,1,Oatmeal with Dried Fruit and Nuts,Scooter's Coffee And Yogurt,310,,10.0,,,0.0,240.0,24.0,5.0,1,"['oatmeal', 'with', 'dried', 'fruit', 'and', 'nuts']","['oatmeal', 'dri', 'fruit', 'nut']"
2021,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052188f4ecc4cbd7e7,1,"Flavored Chai, Vanilla, Iced - Large with Almond Milk",Scooter's Coffee And Yogurt,240,,5.0,,,0.0,90.0,48.0,2.0,0,"['flavored', 'chai', 'vanilla', 'iced', 'large', 'with', 'almond', 'milk']","['flavor', 'chai', 'vanilla', 'ice', 'larg', 'almond', 'milk']"
2022,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950521cadcf8d145a413,1,"Cinnamon Roll Latte, Hot - Small with 2% Milk",Scooter's Coffee And Yogurt,260,,8.0,,,35.0,140.0,36.0,9.0,0,"['cinnamon', 'roll', 'latte', 'hot', 'small', 'with', '2', 'milk']","['cinnamon', 'roll', 'latt', 'hot', 'small', '2', 'milk']"
2023,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950521dc3870afe885d6,1,"Mocha Latte, Iced - Large with Almond Milk",Scooter's Coffee And Yogurt,220,,6.0,,,0.0,100.0,35.0,2.0,0,"['mocha', 'latte', 'iced', 'large', 'with', 'almond', 'milk']","['mocha', 'latt', 'ice', 'larg', 'almond', 'milk']"
2024,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950522003f54caeb3d17,1,"Flavored Chai Tea Latte with Vanilla, Blended - Medium",Scooter's Coffee And Yogurt,650,,18.0,,,55.0,390.0,99.0,10.0,0,"['flavored', 'chai', 'tea', 'latte', 'with', 'vanilla', 'blended', 'medium']","['flavor', 'chai', 'tea', 'latt', 'vanilla', 'blend', 'medium']"
2025,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505229643e032fc24d8,1,"Pumpkin Caramelicious, Blended - Medium",Scooter's Coffee And Yogurt,550,,26.0,,,100.0,230.0,60.0,7.0,0,"['pumpkin', 'caramelicious', 'blended', 'medium']","['pumpkin', 'caramelici', 'blend', 'medium']"
2026,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950524c8b0e45901f765,1,"Flavored Latte with Sugar Free Caramel, Iced - Small with Whole Milk",Scooter's Coffee And Yogurt,120,,6.0,,,25.0,95.0,8.0,6.0,1,"['flavored', 'latte', 'with', 'sugar', 'free', 'caramel', 'iced', 'small', 'with', 'whole', 'milk']","['flavor', 'latt', 'sugar', 'free', 'caramel', 'ice', 'small', 'whole', 'milk']"
2027,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950524d8dc30fcc3e717,1,Tea Latte - Medium with Whole Milk,Scooter's Coffee And Yogurt,130,,2.0,,,10.0,40.0,26.0,2.0,1,"['tea', 'latte', 'medium', 'with', 'whole', 'milk']","['tea', 'latt', 'medium', 'whole', 'milk']"
2028,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950524edc5c852036a49,1,"Chai Tea Latte, Hot - Large with Whole Milk",Scooter's Coffee And Yogurt,490,,17.0,,,70.0,240.0,65.0,16.0,0,"['chai', 'tea', 'latte', 'hot', 'large', 'with', 'whole', 'milk']","['chai', 'tea', 'latt', 'hot', 'larg', 'whole', 'milk']"
2029,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505253e5d285c651061,1,"Matcha Green Tea Latte, Hot - Small with Whole Milk",Scooter's Coffee And Yogurt,110,,5.0,,,20.0,75.0,11.0,5.0,1,"['matcha', 'green', 'tea', 'latte', 'hot', 'small', 'with', 'whole', 'milk']","['matcha', 'green', 'tea', 'latt', 'hot', 'small', 'whole', 'milk']"
2030,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950525cb3ae4766b25c5,1,"Cinnamon Roll Latte, Blended - Small",Scooter's Coffee And Yogurt,390,,21.0,,,80.0,150.0,36.0,5.0,0,"['cinnamon', 'roll', 'latte', 'blended', 'small']","['cinnamon', 'roll', 'latt', 'blend', 'small']"
2031,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950525e11d4040b586d1,1,"Mocha Latte, Iced - Small with Coconut Milk",Scooter's Coffee And Yogurt,130,,4.5,,,0.0,115.0,18.0,1.0,1,"['mocha', 'latte', 'iced', 'small', 'with', 'coconut', 'milk']","['mocha', 'latt', 'ice', 'small', 'coconut', 'milk']"
2032,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052666f1280d036184,1,"Matcha Green Tea Latte, Iced - Small with Skim Milk",Scooter's Coffee And Yogurt,90,,0.0,,,5.0,100.0,14.0,8.0,1,"['matcha', 'green', 'tea', 'latte', 'iced', 'small', 'with', 'skim', 'milk']","['matcha', 'green', 'tea', 'latt', 'ice', 'small', 'skim', 'milk']"
2033,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505281a859caee02eb2,1,"Frosted Gingerbread Latte, Iced - Small with 2% Milk",Scooter's Coffee And Yogurt,190,,7.0,,,30.0,110.0,24.0,6.0,1,"['frosted', 'gingerbread', 'latte', 'iced', 'small', 'with', '2', 'milk']","['frost', 'gingerbread', 'latt', 'ice', 'small', '2', 'milk']"
2034,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052ad0198c30e08868,1,"Pumpkin Caramelicious, Hot - Large with Coconut Milk",Scooter's Coffee And Yogurt,430,,12.0,,,15.0,330.0,68.0,4.0,0,"['pumpkin', 'caramelicious', 'hot', 'large', 'with', 'coconut', 'milk']","['pumpkin', 'caramelici', 'hot', 'larg', 'coconut', 'milk']"
2035,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052b2e86d8f9e01ccb,1,"Sugar Cookie Latte, Iced - Small with Whole Milk",Scooter's Coffee And Yogurt,210,,9.0,,,40.0,110.0,25.0,6.0,1,"['sugar', 'cookie', 'latte', 'iced', 'small', 'with', 'whole', 'milk']","['sugar', 'cooki', 'latt', 'ice', 'small', 'whole', 'milk']"
2036,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052b47c298e25c8ea3,1,"Chai Tea Latte, Hot - Medium with 2% Milk",Scooter's Coffee And Yogurt,340,,8.0,,,30.0,190.0,53.0,13.0,0,"['chai', 'tea', 'latte', 'hot', 'medium', 'with', '2', 'milk']","['chai', 'tea', 'latt', 'hot', 'medium', '2', 'milk']"
2037,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052c12b3a842c845fd,1,"Autumn Caramel Crunch Latte, Iced - Medium with Soy Milk",Scooter's Coffee And Yogurt,210,,4.5,,,0.0,120.0,30.0,8.0,1,"['autumn', 'caramel', 'crunch', 'latte', 'iced', 'medium', 'with', 'soy', 'milk']","['autumn', 'caramel', 'crunch', 'latt', 'ice', 'medium', 'soy', 'milk']"
2038,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052c524a6801fbaf70,1,"Steamer, Vanilla - Medium with Soy Milk",Scooter's Coffee And Yogurt,350,,10.0,,,15.0,170.0,48.0,13.0,0,"['steamer', 'vanilla', 'medium', 'with', 'soy', 'milk']","['steamer', 'vanilla', 'medium', 'soy', 'milk']"
2039,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052c99c074d13ae867,1,"Mocha, Sugar Free, Hot - Small with 2% Milk",Scooter's Coffee And Yogurt,190,,6.0,,,20.0,160.0,13.0,10.0,1,"['mocha', 'sugar', 'free', 'hot', 'small', 'with', '2', 'milk']","['mocha', 'sugar', 'free', 'hot', 'small', '2', 'milk']"
2040,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052ef864a8409bed45,1,"Candy Bar with Mocha, Almond & Coconut, Hot - Large with Skim Milk",Scooter's Coffee And Yogurt,380,,4.5,,,25.0,210.0,63.0,16.0,0,"['candy', 'bar', 'with', 'mocha', 'almond', 'coconut', 'hot', 'large', 'with', 'skim', 'milk']","['candi', 'bar', 'mocha', 'almond', 'coconut', 'hot', 'larg', 'skim', 'milk']"
2041,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505302bbd0c602d014d,1,"Dirty Chai Latte, Iced - Medium with 2% Milk",Scooter's Coffee And Yogurt,200,,4.5,,,20.0,110.0,32.0,7.0,0,"['dirty', 'chai', 'latte', 'iced', 'medium', 'with', '2', 'milk']","['dirti', 'chai', 'latt', 'ice', 'medium', '2', 'milk']"
2042,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053311aebc34ae8e78,1,"Scooter Shooter, Iced - Small",Scooter's Coffee And Yogurt,10,,0.0,,,0.0,20.0,0.0,0.0,1,"['scooter', 'shooter', 'iced', 'small']","['scooter', 'shooter', 'ice', 'small']"
2043,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053375808ccf055e0b,1,"Candy Bar with Mocha, Caramel & Vanilla, Hot - Large with Skim Milk",Scooter's Coffee And Yogurt,380,,4.5,,,25.0,210.0,62.0,16.0,0,"['candy', 'bar', 'with', 'mocha', 'caramel', 'vanilla', 'hot', 'large', 'with', 'skim', 'milk']","['candi', 'bar', 'mocha', 'caramel', 'vanilla', 'hot', 'larg', 'skim', 'milk']"
2044,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505341b9c246308e785,1,"Dirty Chai Latte, Hot - Small with Skim Milk",Scooter's Coffee And Yogurt,180,,0.0,,,5.0,90.0,35.0,7.0,0,"['dirty', 'chai', 'latte', 'hot', 'small', 'with', 'skim', 'milk']","['dirti', 'chai', 'latt', 'hot', 'small', 'skim', 'milk']"
2045,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950534671cc40f57c0e0,1,"Flavored Latte with Sugar Free Caramel, Hot - Large with Almond Milk",Scooter's Coffee And Yogurt,140,,7.0,,,0.0,125.0,17.0,2.0,1,"['flavored', 'latte', 'with', 'sugar', 'free', 'caramel', 'hot', 'large', 'with', 'almond', 'milk']","['flavor', 'latt', 'sugar', 'free', 'caramel', 'hot', 'larg', 'almond', 'milk']"
2046,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950535b7632c592c80d5,1,"White Mocha Latte, Hot - Large with 2% Milk",Scooter's Coffee And Yogurt,430,,9.0,,,35.0,340.0,69.0,17.0,0,"['white', 'mocha', 'latte', 'hot', 'large', 'with', '2', 'milk']","['white', 'mocha', 'latt', 'hot', 'larg', '2', 'milk']"
2047,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053689a0945aacbc15,1,"Black & White Latte, Hot - Large with Soy Milk",Scooter's Coffee And Yogurt,380,,9.0,,,0.0,250.0,50.0,17.0,0,"['black', 'white', 'latte', 'hot', 'large', 'with', 'soy', 'milk']","['black', 'white', 'latt', 'hot', 'larg', 'soy', 'milk']"
2048,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053714b308c5f38133,1,"Sugar Cookie Latte, Hot - Medium with Almond Milk",Scooter's Coffee And Yogurt,280,,8.0,,,15.0,140.0,48.0,2.0,0,"['sugar', 'cookie', 'latte', 'hot', 'medium', 'with', 'almond', 'milk']","['sugar', 'cooki', 'latt', 'hot', 'medium', 'almond', 'milk']"
2049,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505382b29ecc43770a7,1,"Matcha Green Tea Latte, Blended - Small with Soy Milk",Scooter's Coffee And Yogurt,250,,7.0,,,0.0,170.0,30.0,7.0,1,"['matcha', 'green', 'tea', 'latte', 'blended', 'small', 'with', 'soy', 'milk']","['matcha', 'green', 'tea', 'latt', 'blend', 'small', 'soy', 'milk']"
2050,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950538c1c4cc676d4e85,1,"White Mocha Latte, Hot - Medium with Coconut Milk",Scooter's Coffee And Yogurt,290,,7.0,,,0.0,300.0,50.0,3.0,0,"['white', 'mocha', 'latte', 'hot', 'medium', 'with', 'coconut', 'milk']","['white', 'mocha', 'latt', 'hot', 'medium', 'coconut', 'milk']"
2051,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505391594f0e8312cd3,1,Hot Chocolate - Medium with Soy Milk,Scooter's Coffee And Yogurt,390,,12.0,,,15.0,180.0,48.0,15.0,0,"['hot', 'chocolate', 'medium', 'with', 'soy', 'milk']","['hot', 'chocol', 'medium', 'soy', 'milk']"
2052,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053934259884b2ee1a,1,"Dirty Spiced Pumpkin Chai Tea, Hot - Large with 2% Milk",Scooter's Coffee And Yogurt,410,,12.0,,,50.0,240.0,55.0,15.0,0,"['dirty', 'spiced', 'pumpkin', 'chai', 'tea', 'hot', 'large', 'with', '2', 'milk']","['dirti', 'spice', 'pumpkin', 'chai', 'tea', 'hot', 'larg', '2', 'milk']"
2053,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053a6ac02c63870699,1,"Candy Bar with Mocha, Hazelnut, Vanilla, Iced - Small with Whole Milk",Scooter's Coffee And Yogurt,210,,9.0,,,40.0,100.0,22.0,6.0,1,"['candy', 'bar', 'with', 'mocha', 'hazelnut', 'vanilla', 'iced', 'small', 'with', 'whole', 'milk']","['candi', 'bar', 'mocha', 'hazelnut', 'vanilla', 'ice', 'small', 'whole', 'milk']"
2054,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053a773d247217a89d,1,"Chai Tea Latte, Iced - Small with Coconut Milk",Scooter's Coffee And Yogurt,130,,4.5,,,0.0,125.0,21.0,1.0,1,"['chai', 'tea', 'latte', 'iced', 'small', 'with', 'coconut', 'milk']","['chai', 'tea', 'latt', 'ice', 'small', 'coconut', 'milk']"
2055,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053b1402d0d967a66b,1,"Mocha, Sugar Free, Hot - Small with Whole Milk",Scooter's Coffee And Yogurt,220,,9.0,,,35.0,160.0,12.0,9.0,1,"['mocha', 'sugar', 'free', 'hot', 'small', 'with', 'whole', 'milk']","['mocha', 'sugar', 'free', 'hot', 'small', 'whole', 'milk']"
2056,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053b4aef3457d68b85,1,"Spiced Pumpkin Chai Tea, Hot - Large with Whole Milk",Scooter's Coffee And Yogurt,500,,20.0,,,85.0,270.0,57.0,17.0,0,"['spiced', 'pumpkin', 'chai', 'tea', 'hot', 'large', 'with', 'whole', 'milk']","['spice', 'pumpkin', 'chai', 'tea', 'hot', 'larg', 'whole', 'milk']"
2057,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053b86f3c088ce728e,1,Pina Colada Matcha Green Tea Smoothie - Large with Coconut Milk,Scooter's Coffee And Yogurt,660,,16.0,,,0.0,300.0,105.0,5.0,0,"['pina', 'colada', 'matcha', 'green', 'tea', 'smoothie', 'large', 'with', 'coconut', 'milk']","['pina', 'colada', 'matcha', 'green', 'tea', 'smoothi', 'larg', 'coconut', 'milk']"
2058,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053b9657c870aee939,1,Pumpkin Pie Shake - Small,Scooter's Coffee And Yogurt,480,,23.0,,,120.0,340.0,50.0,9.0,0,"['pumpkin', 'pie', 'shake', 'small']","['pumpkin', 'pie', 'shake', 'small']"
2059,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053bddcd20c631d96f,1,"Sugar Cookie Latte, Iced - Medium with Whole Milk",Scooter's Coffee And Yogurt,280,,11.0,,,45.0,150.0,37.0,8.0,0,"['sugar', 'cookie', 'latte', 'iced', 'medium', 'with', 'whole', 'milk']","['sugar', 'cooki', 'latt', 'ice', 'medium', 'whole', 'milk']"
